6245
6245
8247
8073
8464
7755
7797
7986
12152
12156
13601
11587
11628
13420
16942
14026
14026
17601
33747
33747
33830
34255
35891
35891
36463
38190
47726
48367
55025
55025
41157
41354
43548
43548
44028
44468
44921
44932
46745
46745
47331
46904
40905
41173
41363
41592
41767
42525
43604
43674
43681
73012
67072
67207
67228
67651
67684
67757
67724
67741
41176
41573
41639
41670
70159
64384
64470
64483
64511
64230
64262
64367
64386
64432
77258
77411
77946
78328
78372
80138
80138
89384
89471
